t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,cop_lx,cop_ly,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
2.6250,0.00191,0.09025,0.46355,0.99981,-0.01923,0.00039,-0.00350,0.00874,0.06481,0.30224,0.30051,0.03828,0.06784,2,0.03498,0.04900,0.01900,-0.005612,0.019000,52.3344,-0.004775,0.018796,54.6138,0.049001,0.019001,9.0758,0.041203,0.016315,10.4325,-0.00265,-0.26078,-0.43773,0.88028,-0.44370,0.28664,0.01221,-0.25796,-0.38147,0.75717,-0.37498,0.29173,-0.00405,-0.00030,-0.04792,0.00869,-0.14823,2.39436,-0.15855,-2.21138,-0.21872,-0.98062,0.00314,-0.05804,0.22873,0.18711,0.41609,-0.16256,0.01297,0.00108,-0.02970,-0.00075,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6300,0.00191,0.09038,0.46356,0.99981,-0.01932,0.00039,-0.00350,0.00874,0.06490,0.30225,0.30051,0.03846,0.06791,2,0.03498,0.04900,0.01900,-0.005575,0.019000,52.3707,-0.004735,0.018797,54.6557,0.049001,0.019001,9.0351,0.041178,0.016312,10.3908,-0.00266,-0.26095,-0.43745,0.87976,-0.44345,0.28699,0.01218,-0.25811,-0.38086,0.75595,-0.37437,0.29209,-0.00405,-0.00030,-0.04819,0.00872,-0.14883,2.40002,-0.15684,-2.20992,-0.21699,-0.98156,0.00327,-0.06037,0.22688,0.18722,0.41406,-0.16196,0.01302,0.00108,-0.02982,-0.00077,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6350,0.00192,0.09051,0.46356,0.99981,-0.01941,0.00038,-0.00350,0.00874,0.06499,0.30225,0.30051,0.03864,0.06798,2,0.03498,0.04900,0.01900,-0.005539,0.019000,52.4066,-0.004696,0.018797,54.6972,0.049001,0.019001,8.9947,0.041154,0.016310,10.3495,-0.00267,-0.26112,-0.43717,0.87926,-0.44320,0.28735,0.01216,-0.25826,-0.38025,0.75475,-0.37377,0.29244,-0.00405,-0.00031,-0.04847,0.00876,-0.14943,2.40564,-0.15515,-2.20848,-0.21527,-0.98248,0.00340,-0.06268,0.22505,0.18734,0.41205,-0.16135,0.01307,0.00108,-0.02995,-0.00078,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6400,0.00192,0.09064,0.46357,0.99980,-0.01950,0.00037,-0.00350,0.00874,0.06508,0.30225,0.30051,0.03882,0.06805,2,0.03498,0.04900,0.01900,-0.005503,0.019000,52.4422,-0.004657,0.018798,54.7382,0.049001,0.019001,8.9546,0.041129,0.016308,10.3086,-0.00267,-0.26130,-0.43689,0.87875,-0.44296,0.28770,0.01213,-0.25841,-0.37965,0.75355,-0.37317,0.29278,-0.00406,-0.00031,-0.04874,0.00879,-0.15003,2.41121,-0.15348,-2.20704,-0.21356,-0.98339,0.00353,-0.06497,0.22324,0.18746,0.41006,-0.16076,0.01313,0.00109,-0.03007,-0.00079,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6450,0.00192,0.09077,0.46357,0.99980,-0.01959,0.00037,-0.00350,0.00874,0.06517,0.30226,0.30051,0.03900,0.06812,2,0.03498,0.04900,0.01900,-0.005467,0.019000,52.4775,-0.004619,0.018799,54.7789,0.049001,0.019001,8.9149,0.041105,0.016306,10.2680,-0.00268,-0.26146,-0.43661,0.87825,-0.44271,0.28805,0.01211,-0.25855,-0.37905,0.75236,-0.37258,0.29312,-0.00406,-0.00031,-0.04902,0.00883,-0.15063,2.41675,-0.15182,-2.20561,-0.21187,-0.98429,0.00366,-0.06725,0.22144,0.18758,0.40809,-0.16017,0.01318,0.00109,-0.03020,-0.00081,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6500,0.00193,0.09090,0.46357,0.99980,-0.01967,0.00036,-0.00349,0.00874,0.06526,0.30226,0.30051,0.03918,0.06819,2,0.03498,0.04900,0.01900,-0.005432,0.019000,52.5125,-0.004582,0.018799,54.8192,0.049001,0.019001,8.8755,0.041081,0.016304,10.2278,-0.00268,-0.26163,-0.43634,0.87776,-0.44247,0.28839,0.01208,-0.25870,-0.37845,0.75118,-0.37199,0.29346,-0.00406,-0.00031,-0.04929,0.00886,-0.15123,2.42225,-0.15018,-2.20420,-0.21018,-0.98518,0.00379,-0.06951,0.21966,0.18771,0.40613,-0.15958,0.01324,0.00110,-0.03032,-0.00082,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6550,0.00193,0.09102,0.46358,0.99980,-0.01976,0.00035,-0.00349,0.00874,0.06534,0.30226,0.30051,0.03935,0.06826,2,0.03498,0.04900,0.01900,-0.005396,0.019000,52.5473,-0.004544,0.018800,54.8592,0.049001,0.019001,8.8364,0.041056,0.016301,10.1879,-0.00269,-0.26180,-0.43607,0.87727,-0.44223,0.28873,0.01206,-0.25884,-0.37786,0.75001,-0.37140,0.29380,-0.00406,-0.00031,-0.04957,0.00890,-0.15182,2.42771,-0.14855,-2.20279,-0.20851,-0.98607,0.00391,-0.07175,0.21789,0.18783,0.40419,-0.15900,0.01330,0.00111,-0.03045,-0.00083,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6600,0.00193,0.09115,0.46358,0.99980,-0.01985,0.00035,-0.00349,0.00874,0.06543,0.30227,0.30051,0.03953,0.06832,2,0.03498,0.04900,0.01900,-0.005361,0.019000,52.5818,-0.004507,0.018800,54.8989,0.049001,0.019001,8.7976,0.041032,0.016299,10.1484,-0.00270,-0.26196,-0.43580,0.87678,-0.44200,0.28907,0.01203,-0.25898,-0.37727,0.74884,-0.37082,0.29413,-0.00406,-0.00031,-0.04985,0.00894,-0.15241,2.43314,-0.14693,-2.20138,-0.20684,-0.98694,0.00403,-0.07398,0.21613,0.18795,0.40226,-0.15842,0.01336,0.00111,-0.03059,-0.00084,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6650,0.00194,0.09127,0.46358,0.99980,-0.01993,0.00034,-0.00349,0.00874,0.06551,0.30227,0.30051,0.03970,0.06839,2,0.03498,0.04900,0.01900,-0.005327,0.019000,52.6160,-0.004471,0.018801,54.9383,0.049001,0.019001,8.7591,0.041007,0.016297,10.1091,-0.00270,-0.26212,-0.43553,0.87630,-0.44176,0.28940,0.01201,-0.25912,-0.37669,0.74769,-0.37024,0.29446,-0.00407,-0.00031,-0.05012,0.00897,-0.15301,2.43854,-0.14532,-2.19999,-0.20518,-0.98781,0.00414,-0.07619,0.21438,0.18808,0.40035,-0.15785,0.01342,0.00112,-0.03072,-0.00086,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6700,0.00194,0.09140,0.46359,0.99979,-0.02002,0.00033,-0.00349,0.00874,0.06560,0.30227,0.30051,0.03987,0.06845,2,0.03498,0.04900,0.01900,-0.005292,0.019000,52.6500,-0.004434,0.018801,54.9773,0.049001,0.019001,8.7208,0.040983,0.016295,10.0701,-0.00271,-0.26228,-0.43527,0.87582,-0.44153,0.28973,0.01198,-0.25926,-0.37611,0.74654,-0.36967,0.29479,-0.00407,-0.00031,-0.05040,0.00901,-0.15359,2.44389,-0.14372,-2.19859,-0.20353,-0.98867,0.00425,-0.07838,0.21265,0.18820,0.39845,-0.15728,0.01347,0.00113,-0.03085,-0.00087,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6750,0.00194,0.09152,0.46359,0.99979,-0.02010,0.00033,-0.00349,0.00874,0.06568,0.30228,0.30051,0.04004,0.06851,2,0.03498,0.04900,0.01900,-0.005258,0.019000,52.6837,-0.004398,0.018802,55.0160,0.049001,0.019001,8.6829,0.040958,0.016292,10.0315,-0.00271,-0.26244,-0.43500,0.87535,-0.44130,0.29005,0.01196,-0.25940,-0.37553,0.74540,-0.36910,0.29511,-0.00407,-0.00031,-0.05067,0.00904,-0.15418,2.44922,-0.14213,-2.19721,-0.20189,-0.98952,0.00435,-0.08056,0.21093,0.18832,0.39657,-0.15671,0.01353,0.00113,-0.03098,-0.00088,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6800,0.00195,0.09164,0.46359,0.99979,-0.02018,0.00032,-0.00348,0.00874,0.06576,0.30228,0.30051,0.04021,0.06858,2,0.03498,0.04900,0.01900,-0.005224,0.019000,52.7172,-0.004362,0.018802,55.0545,0.049001,0.019001,8.6452,0.040934,0.016290,9.9931,-0.00272,-0.26259,-0.43474,0.87488,-0.44107,0.29037,0.01194,-0.25953,-0.37496,0.74428,-0.36854,0.29543,-0.00407,-0.00032,-0.05095,0.00908,-0.15476,2.45450,-0.14056,-2.19583,-0.20025,-0.99036,0.00445,-0.08271,0.20923,0.18845,0.39470,-0.15615,0.01359,0.00114,-0.03111,-0.00089,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6850,0.00195,0.09176,0.46360,0.99979,-0.02027,0.00031,-0.00348,0.00874,0.06584,0.30228,0.30051,0.04037,0.06864,2,0.03498,0.04900,0.01900,-0.005190,0.019000,52.7504,-0.004327,0.018803,55.0926,0.049001,0.019001,8.6079,0.040909,0.016288,9.9550,-0.00273,-0.26275,-0.43448,0.87442,-0.44085,0.29069,0.01191,-0.25966,-0.37440,0.74316,-0.36798,0.29574,-0.00408,-0.00032,-0.05123,0.00911,-0.15535,2.45975,-0.13899,-2.19446,-0.19863,-0.99119,0.00455,-0.08485,0.20753,0.18857,0.39284,-0.15559,0.01365,0.00115,-0.03124,-0.00090,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6900,0.00195,0.09188,0.46360,0.99979,-0.02035,0.00030,-0.00348,0.00874,0.06592,0.30229,0.30051,0.04054,0.06870,2,0.03498,0.04900,0.01900,-0.005156,0.019000,52.7833,-0.004292,0.018803,55.1304,0.049001,0.019001,8.5709,0.040885,0.016285,9.9173,-0.00273,-0.26290,-0.43422,0.87396,-0.44063,0.29101,0.01189,-0.25979,-0.37383,0.74205,-0.36742,0.29606,-0.00408,-0.00032,-0.05151,0.00915,-0.15593,2.46496,-0.13744,-2.19309,-0.19701,-0.99202,0.00464,-0.08697,0.20585,0.18870,0.39100,-0.15504,0.01371,0.00115,-0.03138,-0.00092,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.6950,0.00196,0.09199,0.46360,0.99979,-0.02043,0.00030,-0.00348,0.00874,0.06600,0.30229,0.30051,0.04070,0.06876,2,0.03498,0.04900,0.01900,-0.005123,0.019000,52.8159,-0.004256,0.018803,55.1678,0.049001,0.019001,8.5342,0.040860,0.016283,9.8799,-0.00274,-0.26305,-0.43397,0.87351,-0.44041,0.29132,0.01187,-0.25992,-0.37328,0.74094,-0.36687,0.29636,-0.00408,-0.00032,-0.05178,0.00918,-0.15650,2.47013,-0.13590,-2.19173,-0.19540,-0.99284,0.00474,-0.08906,0.20418,0.18883,0.38917,-0.15449,0.01377,0.00116,-0.03151,-0.00093,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.7000,0.00196,0.09211,0.46361,0.99978,-0.02051,0.00029,-0.00348,0.00874,0.06608,0.30229,0.30051,0.04086,0.06882,2,0.03498,0.04900,0.01900,-0.005090,0.019000,52.8483,-0.004222,0.018804,55.2050,0.049001,0.019001,8.4978,0.040835,0.016281,9.8427,-0.00274,-0.26320,-0.43372,0.87306,-0.44019,0.29162,0.01185,-0.26005,-0.37272,0.73985,-0.36632,0.29667,-0.00408,-0.00032,-0.05206,0.00922,-0.15708,2.47527,-0.13437,-2.19038,-0.19381,-0.99365,0.00483,-0.09114,0.20253,0.18895,0.38735,-0.15395,0.01383,0.00117,-0.03164,-0.00094,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.7050,0.00196,0.09222,0.46361,0.99978,-0.02059,0.00028,-0.00348,0.00874,0.06616,0.30229,0.30051,0.04102,0.06887,2,0.03498,0.04900,0.01900,-0.005057,0.019000,52.8804,-0.004187,0.018804,55.2418,0.049001,0.019001,8.4617,0.040811,0.016278,9.8060,-0.00275,-0.26334,-0.43347,0.87261,-0.43997,0.29193,0.01183,-0.26018,-0.37217,0.73877,-0.36578,0.29697,-0.00408,-0.00032,-0.05234,0.00925,-0.15765,2.48036,-0.13286,-2.18904,-0.19222,-0.99446,0.00492,-0.09320,0.20089,0.18908,0.38555,-0.15341,0.01389,0.00117,-0.03177,-0.00095,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.7100,0.00197,0.09234,0.46361,0.99978,-0.02067,0.00027,-0.00348,0.00874,0.06624,0.30230,0.30051,0.04118,0.06893,2,0.03498,0.04900,0.01900,-0.005024,0.019000,52.9121,-0.004153,0.018804,55.2782,0.049001,0.019001,8.4260,0.040786,0.016276,9.7695,-0.00275,-0.26349,-0.43322,0.87217,-0.43976,0.29223,0.01181,-0.26030,-0.37163,0.73770,-0.36525,0.29727,-0.00409,-0.00032,-0.05261,0.00929,-0.15823,2.48541,-0.13136,-2.18770,-0.19065,-0.99525,0.00501,-0.09524,0.19926,0.18921,0.38376,-0.15288,0.01395,0.00118,-0.03190,-0.00097,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.7150,0.00197,0.09245,0.46361,0.99978,-0.02074,0.00027,-0.00348,0.00874,0.06631,0.30230,0.30051,0.04134,0.06899,2,0.03498,0.04900,0.01900,-0.004992,0.019000,52.9436,-0.004119,0.018805,55.3143,0.049001,0.019001,8.3906,0.040762,0.016273,9.7334,-0.00276,-0.26363,-0.43297,0.87173,-0.43955,0.29253,0.01179,-0.26042,-0.37109,0.73663,-0.36471,0.29757,-0.00409,-0.00032,-0.05289,0.00932,-0.15880,2.49042,-0.12988,-2.18637,-0.18910,-0.99604,0.00510,-0.09725,0.19765,0.18934,0.38199,-0.15235,0.01401,0.00119,-0.03202,-0.00098,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.7200,0.00197,0.09256,0.46362,0.99978,-0.02082,0.00026,-0.00348,0.00874,0.06639,0.30230,0.30051,0.04149,0.06904,2,0.03498,0.04900,0.01900,-0.004960,0.019000,52.9748,-0.004085,0.018805,55.3501,0.049001,0.019001,8.3556,0.040737,0.016271,9.6977,-0.00276,-0.26377,-0.43273,0.87130,-0.43934,0.29282,0.01177,-0.26054,-0.37055,0.73558,-0.36419,0.29786,-0.00409,-0.00032,-0.05317,0.00936,-0.15937,2.49539,-0.12841,-2.18505,-0.18755,-0.99682,0.00519,-0.09925,0.19605,0.18946,0.38023,-0.15182,0.01407,0.00119,-0.03215,-0.00099,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.7250,0.00197,0.09267,0.46362,0.99978,-0.02090,0.00025,-0.00347,0.00874,0.06646,0.30231,0.30051,0.04165,0.06909,2,0.03498,0.04900,0.01900,-0.004929,0.019000,53.0057,-0.004052,0.018805,55.3855,0.049001,0.019001,8.3209,0.040713,0.016268,9.6623,-0.00277,-0.26391,-0.43249,0.87088,-0.43913,0.29311,0.01175,-0.26066,-0.37002,0.73453,-0.36366,0.29815,-0.00409,-0.00032,-0.05344,0.00939,-0.15994,2.50031,-0.12696,-2.18374,-0.18602,-0.99760,0.00528,-0.10122,0.19446,0.18959,0.37848,-0.15131,0.01413,0.00120,-0.03228,-0.00101,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.7300,0.00198,0.09278,0.46362,0.99977,-0.02097,0.00024,-0.00347,0.00874,0.06654,0.30231,0.30051,0.04180,0.06915,2,0.03498,0.04900,0.01900,-0.004898,0.019000,53.0362,-0.004019,0.018805,55.4205,0.049001,0.019001,8.2866,0.040688,0.016266,9.6272,-0.00277,-0.26404,-0.43225,0.87045,-0.43892,0.29340,0.01173,-0.26078,-0.36950,0.73350,-0.36314,0.29843,-0.00410,-0.00032,-0.05372,0.00943,-0.16051,2.50519,-0.12552,-2.18244,-0.18451,-0.99836,0.00538,-0.10317,0.19289,0.18972,0.37675,-0.15079,0.01419,0.00121,-0.03241,-0.00102,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.7350,0.00198,0.09289,0.46363,0.99977,-0.02105,0.00024,-0.00347,0.00874,0.06661,0.30231,0.30051,0.04195,0.06920,2,0.03498,0.04900,0.01900,-0.004867,0.019000,53.0664,-0.003986,0.018805,55.4551,0.049001,0.019001,8.2527,0.040664,0.016263,9.5926,-0.00278,-0.26418,-0.43201,0.87004,-0.43872,0.29368,0.01171,-0.26090,-0.36897,0.73247,-0.36263,0.29871,-0.00410,-0.00032,-0.05400,0.00946,-0.16108,2.51002,-0.12411,-2.18115,-0.18301,-0.99912,0.00547,-0.10510,0.19134,0.18986,0.37503,-0.15029,0.01425,0.00121,-0.03253,-0.00103,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.7400,0.00198,0.09299,0.46363,0.99977,-0.02112,0.00023,-0.00347,0.00874,0.06668,0.30231,0.30051,0.04210,0.06925,2,0.03498,0.04900,0.01900,-0.004837,0.019000,53.0963,-0.003954,0.018806,55.4894,0.049001,0.019001,8.2191,0.040639,0.016261,9.5583,-0.00279,-0.26431,-0.43178,0.86962,-0.43852,0.29396,0.01169,-0.26101,-0.36846,0.73145,-0.36212,0.29899,-0.00410,-0.00033,-0.05427,0.00950,-0.16164,2.51481,-0.12270,-2.17987,-0.18153,-0.99987,0.00556,-0.10701,0.18980,0.18999,0.37333,-0.14979,0.01431,0.00122,-0.03266,-0.00105,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.7450,0.00198,0.09310,0.46363,0.99977,-0.02120,0.00022,-0.00347,0.00874,0.06675,0.30232,0.30051,0.04225,0.06930,2,0.03498,0.04900,0.01900,-0.004807,0.019000,53.1259,-0.003922,0.018806,55.5233,0.049001,0.019001,8.1859,0.040615,0.016258,9.5243,-0.00279,-0.26444,-0.43155,0.86921,-0.43832,0.29424,0.01167,-0.26112,-0.36795,0.73045,-0.36162,0.29927,-0.00410,-0.00033,-0.05455,0.00953,-0.16221,2.51955,-0.12132,-2.17860,-0.18007,-1.00061,0.00566,-0.10889,0.18827,0.19012,0.37165,-0.14929,0.01436,0.00123,-0.03279,-0.00106,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.7500,0.00199,0.09320,0.46363,0.99977,-0.02127,0.00021,-0.00347,0.00874,0.06682,0.30232,0.30051,0.04240,0.06935,2,0.03498,0.04900,0.01900,-0.004777,0.019000,53.1552,-0.003890,0.018806,55.5568,0.049001,0.019001,8.1531,0.040591,0.016256,9.4908,-0.00280,-0.26457,-0.43132,0.86881,-0.43813,0.29451,0.01165,-0.26123,-0.36744,0.72945,-0.36112,0.29954,-0.00411,-0.00033,-0.05483,0.00956,-0.16277,2.52425,-0.11995,-2.17734,-0.17862,-1.00135,0.00575,-0.11075,0.18676,0.19026,0.36998,-0.14880,0.01442,0.00123,-0.03291,-0.00107,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.7550,0.00199,0.09330,0.46364,0.99977,-0.02134,0.00020,-0.00347,0.00874,0.06689,0.30232,0.30051,0.04254,0.06940,2,0.03498,0.04900,0.01900,-0.004748,0.019000,53.1841,-0.003859,0.018806,55.5900,0.049001,0.019001,8.1206,0.040566,0.016253,9.4576,-0.00280,-0.26469,-0.43109,0.86841,-0.43793,0.29478,0.01163,-0.26134,-0.36694,0.72847,-0.36063,0.29981,-0.00411,-0.00033,-0.05510,0.00960,-0.16333,2.52890,-0.11861,-2.17609,-0.17719,-1.00208,0.00585,-0.11259,0.18527,0.19040,0.36833,-0.14832,0.01448,0.00124,-0.03304,-0.00108,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.7600,0.00199,0.09340,0.46364,0.99976,-0.02141,0.00020,-0.00347,0.00874,0.06696,0.30232,0.30051,0.04268,0.06945,2,0.03498,0.04900,0.01900,-0.004719,0.019000,53.2127,-0.003828,0.018806,55.6227,0.049001,0.019001,8.0886,0.040542,0.016251,9.4249,-0.00281,-0.26482,-0.43086,0.86802,-0.43774,0.29505,0.01161,-0.26145,-0.36644,0.72749,-0.36014,0.30007,-0.00411,-0.00033,-0.05538,0.00963,-0.16389,2.53350,-0.11728,-2.17486,-0.17577,-1.00280,0.00595,-0.11440,0.18379,0.19053,0.36669,-0.14784,0.01454,0.00124,-0.03316,-0.00110,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.7650,0.00199,0.09350,0.46364,0.99976,-0.02148,0.00019,-0.00347,0.00874,0.06703,0.30233,0.30051,0.04283,0.06949,2,0.03498,0.04900,0.01900,-0.004690,0.019000,53.2409,-0.003798,0.018806,55.6551,0.049001,0.019001,8.0569,0.040518,0.016248,9.3925,-0.00281,-0.26494,-0.43064,0.86763,-0.43755,0.29531,0.01159,-0.26155,-0.36595,0.72652,-0.35965,0.30034,-0.00411,-0.00033,-0.05565,0.00967,-0.16445,2.53806,-0.11596,-2.17363,-0.17438,-1.00351,0.00604,-0.11619,0.18233,0.19068,0.36507,-0.14737,0.01460,0.00125,-0.03328,-0.00111,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.7700,0.00199,0.09360,0.46364,0.99976,-0.02155,0.00018,-0.00347,0.00874,0.06709,0.30233,0.30051,0.04297,0.06954,2,0.03498,0.04900,0.01900,-0.004662,0.019000,53.2689,-0.003767,0.018806,55.6870,0.049001,0.019001,8.0256,0.040494,0.016246,9.3605,-0.00282,-0.26506,-0.43042,0.86724,-0.43736,0.29557,0.01157,-0.26166,-0.36546,0.72557,-0.35918,0.30059,-0.00412,-0.00033,-0.05593,0.00970,-0.16500,2.54257,-0.11467,-2.17242,-0.17300,-1.00421,0.00614,-0.11795,0.18088,0.19082,0.36346,-0.14691,0.01465,0.00126,-0.03341,-0.00112,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.7750,0.00200,0.09370,0.46365,0.99976,-0.02162,0.00017,-0.00346,0.00874,0.06716,0.30233,0.30051,0.04310,0.06958,2,0.03498,0.04900,0.01900,-0.004635,0.019000,53.2964,-0.003738,0.018806,55.7186,0.049001,0.019001,7.9947,0.040470,0.016243,9.3289,-0.00283,-0.26518,-0.43020,0.86686,-0.43718,0.29583,0.01156,-0.26176,-0.36498,0.72462,-0.35870,0.30085,-0.00412,-0.00033,-0.05620,0.00974,-0.16556,2.54703,-0.11340,-2.17122,-0.17164,-1.00491,0.00624,-0.11969,0.17945,0.19097,0.36188,-0.14645,0.01471,0.00126,-0.03353,-0.00114,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.7800,0.00200,0.09380,0.46365,0.99976,-0.02169,0.00016,-0.00346,0.00874,0.06723,0.30233,0.30051,0.04324,0.06963,2,0.03498,0.04900,0.01900,-0.004607,0.019000,53.3237,-0.003708,0.018806,55.7498,0.049001,0.019001,7.9642,0.040446,0.016241,9.2976,-0.00283,-0.26530,-0.42999,0.86648,-0.43700,0.29608,0.01154,-0.26186,-0.36450,0.72369,-0.35823,0.30110,-0.00412,-0.00033,-0.05648,0.00977,-0.16611,2.55144,-0.11214,-2.17002,-0.17030,-1.00560,0.00634,-0.12141,0.17804,0.19111,0.36030,-0.14600,0.01477,0.00127,-0.03365,-0.00115,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.7850,0.00200,0.09389,0.46365,0.99976,-0.02175,0.00016,-0.00346,0.00874,0.06729,0.30234,0.30051,0.04338,0.06967,2,0.03498,0.04900,0.01900,-0.004580,0.019000,53.3506,-0.003679,0.018806,55.7805,0.049001,0.019001,7.9340,0.040422,0.016238,9.2668,-0.00284,-0.26542,-0.42978,0.86611,-0.43682,0.29633,0.01152,-0.26196,-0.36403,0.72276,-0.35777,0.30135,-0.00412,-0.00033,-0.05675,0.00981,-0.16666,2.55580,-0.11090,-2.16885,-0.16898,-1.00628,0.00643,-0.12310,0.17664,0.19127,0.35875,-0.14556,0.01483,0.00127,-0.03377,-0.00116,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
